country,year,climate_count,health_count,intersection_count
WSM,1993,1,1,0
WSM,1995,4,1,0
WSM,1996,6,0,0
WSM,1998,13,0,0
WSM,1999,0,1,0
WSM,2001,5,0,0
WSM,2002,2,1,0
WSM,2004,0,1,0
WSM,2006,4,2,0
WSM,2007,13,3,2
WSM,2008,12,0,0
WSM,2009,15,1,0
WSM,2010,15,0,0
WSM,2011,6,7,0
WSM,2012,7,0,0
WSM,2013,13,0,0
WSM,2014,14,1,1
WSM,2015,41,0,0
WSM,2016,11,2,2
WSM,2017,12,0,0
WSM,2018,20,1,1
WSM,2019,20,1,1
YDYE,1968,0,3,0
YDYE,1972,0,1,0
YDYE,1979,0,2,0
YDYE,1982,0,2,0
YDYE,1985,0,1,0
YEM,1959,0,1,0
YEM,1963,0,3,0
YEM,1966,0,1,0
YEM,1967,0,1,0
YEM,1969,0,1,0
YEM,1973,0,1,0
YEM,1974,0,4,0
YEM,1984,0,2,0
YEM,1985,0,1,0
YEM,1986,0,3,0
YEM,1995,0,1,0
YEM,1996,0,1,0
YEM,1999,0,1,0
YEM,2000,0,1,0
YEM,2002,0,1,0
YEM,2005,0,2,0
YEM,2007,3,0,0
YEM,2008,1,0,0
YEM,2009,0,3,0
YEM,2010,4,7,1
YEM,2011,1,0,0
YEM,2012,0,1,0
YEM,2016,0,1,0
YUG,1979,0,1,0
YUG,1981,0,2,0
YUG,1990,0,1,0
ZAF,1959,0,6,0
ZAF,1960,0,5,0
ZAF,1961,0,2,0
ZAF,1964,0,1,0
ZAF,1965,0,2,0
ZAF,1967,0,3,0
ZAF,1968,0,3,0
ZAF,1970,0,3,0
ZAF,1971,0,2,0
ZAF,1972,0,1,0
ZAF,1995,0,4,0
ZAF,1998,0,2,0
ZAF,1999,0,2,0
ZAF,2000,0,8,0
ZAF,2001,0,5,0
ZAF,2002,0,2,0
ZAF,2006,0,3,0
ZAF,2007,15,0,0
ZAF,2008,7,0,0
ZAF,2009,3,0,0
ZAF,2010,3,0,0
ZAF,2011,3,0,0
ZAF,2012,1,4,0
ZAF,2014,0,8,0
ZAF,2015,1,0,0
ZAF,2016,2,1,0
ZAF,2017,4,1,0
ZAF,2018,1,3,1
ZMB,1965,0,1,0
ZMB,1967,0,1,0
ZMB,1972,0,1,0
ZMB,1973,0,1,0
ZMB,1975,0,1,0
ZMB,1976,0,1,0
ZMB,1979,0,1,0
ZMB,1980,0,1,0
ZMB,1982,0,1,0
ZMB,1983,0,1,0
ZMB,1987,0,3,0
ZMB,1989,0,2,0
ZMB,1990,0,1,0
ZMB,1991,1,0,0
ZMB,1996,0,3,0
ZMB,1997,0,2,0
ZMB,1998,1,0,0
ZMB,1999,0,6,0
ZMB,2001,0,8,0
ZMB,2002,0,7,0
ZMB,2003,0,7,0
ZMB,2006,0,8,0
ZMB,2007,14,5,3
ZMB,2008,3,4,2
ZMB,2009,11,0,0
ZMB,2010,3,0,0
ZMB,2011,12,9,0
ZMB,2012,0,9,0
ZMB,2013,0,7,0
ZMB,2014,1,14,1
ZMB,2015,2,1,0
ZMB,2016,6,9,0
ZMB,2017,9,0,0
ZMB,2018,1,1,0
ZMB,2019,7,3,0
ZWE,1980,0,3,0
ZWE,1982,0,1,0
ZWE,1985,0,2,0
ZWE,1986,0,2,0
ZWE,1988,1,0,0
ZWE,1989,1,1,0
ZWE,1994,0,3,0
ZWE,1996,2,2,0
ZWE,1998,0,2,0
ZWE,2000,0,2,0
ZWE,2001,0,5,0
ZWE,2002,0,5,0
ZWE,2003,0,3,0
ZWE,2004,0,4,0
ZWE,2005,0,1,0
ZWE,2006,0,3,0
ZWE,2007,3,0,0
ZWE,2008,3,0,0
ZWE,2009,1,6,0
ZWE,2010,3,1,0
ZWE,2011,2,0,0
ZWE,2013,0,4,0
ZWE,2015,0,3,0
ZWE,2016,0,1,0
ZWE,2017,6,0,0
ZWE,2018,2,2,0
ZWE,2019,4,0,0
