	sector	country	year	language	sdgs3	sdgs13
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475825/original/UN_-_COP2019.pdf?1561155033	Media	United State...	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475835/original/GRI_CALIDDA_2018_21062018_v2.pdf?1561223823	Gas, Water & Multiutilities	Peru	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475852/original/2018_Resumen_Ejecutivo.pdf?1561315777	Beverages	Mexico	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475853/original/COP_11_January_2019_Chiva-Som.pdf?1561347307	Health Care Equipment & Ser...	Thailand	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475854/original/%EB%B6%80%EB%B0%A9_COP%282019.05.31%29_PDF.pdf?1561354009	General Industrials	Korea, Repub...	2019	Korean	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475855/original/ARC_%C3%85rsrapport-2018_web.pdf?1561355775	Gas, Water & Multiutilities	Denmark	2019	Danish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475860/original/COP_Sedus_2019.pdf?1561363109	Support Services	Germany	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475861/original/COP_UCONNECT_ELECTRONICS_2019.pdf?1561363619	Electronic & Electrical Equ...	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475862/original/SafeLane_Global_Communication_on_Progress_June_2019.pdf?1561365944	Diversified	United Kingdom	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475863/original/Brochure__Pacto_Mundial_Onu-2018.pdf?1561366249	Support Services	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475865/original/COP_Mowi.pdf?1561369997	Food Producers	Norway	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475866/original/COP_IFMG_2019.pdf?1561371474	Support Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475867/original/report-of-the-management-board-of-grupa-kety-s-a-on-the-operations-of-the-company-and-the-capital-group-in-2018.pdf?1561371691	Industrial Metals & Mining	Poland	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475870/original/COP_report_2018_small.pdf?1561373901	Industrial Engineering	Denmark	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475871/original/Welltec_COP__Annual_Report_2018.pdf?1561375350	Oil Equipment, Services & D...	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475872/original/COP-RDF_2018-2019.pdf?1561377705	Food Producers	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475876/original/2018-Eramet-Rapport_RSE-FR.pdf?1561380960	Industrial Metals & Mining	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475877/original/2018-Eramet-CSR_Report-EN.pdf?1561380960	Industrial Metals & Mining	France	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475878/original/Memoria_RSC_2018.pdf?1561384386	Technology Hardware & Equip...	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475881/original/Eurotech_COP_Global_Compact_2018.pdf?1561389672	Technology Hardware & Equip...	Italy	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475883/original/COP_2019_sign%C3%A9e_TTA.pdf?1561465250	Household Goods & Home Cons...	France	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475884/original/INFORME_DE_SOSTENIBILIDAD_ZARCAM_2018.pdf?1561398303	Industrial Transportation	Argentina	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475886/original/Informe_de_Comunicacion_sobre_el_progreso_2018_GT_GLOBAL.pdf?1561412988	General Industrials	Mexico	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475889/original/COP2019_final_e.pdf?1561444247	Software & Computer Services	Switzerland	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475890/original/2018_Annual_Sustainability_Final.pdf?1561446506	Travel & Leisure	Greece	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475891/original/CoP-ISC-CEE-190615.pdf?1561448316	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475893/original/COP_AMETRA_2019.pdf?1561450899	Industrial Engineering	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475895/original/NISSENS_COP_Report_2019.pdf?1561452068	Diversified	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475896/original/ASGG_UN_Global_Compact_COP_2018.pdf?1561453817	Construction & Materials	United State...	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475897/original/sas-group-sustainability-report-2017-2018-english.pdf?1561454126	Travel & Leisure	Sweden	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475898/original/Plesner_CSR_2019_UK_spread.pdf?1561456711	Support Services	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475899/original/Rapport_RSE_2016_2017.pdf?1561457573	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475900/original/Addendum_RSE_2018.pdf?1561457573	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475901/original/Droit_de_l'Homme_et_lutte_contre_la_corruption_A2C_VF.pdf?1561457573	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475902/original/Politique_Contre_les_Discriminations_2018.pdf?1561457573	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475903/original/Politique_Diversit%C3%A9_A2_2018.pdf?1561457573	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475904/original/2019_06_D%C3%A9claration_de_soutien_au_Global_Compact.pdf?1561457573	Support Services	France	2019	French	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475907/original/relatorio-de-sustentabilidade-Malwee-2017.pdf?1561470579	Personal Goods	Brazil	2019	Portuguese	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475908/original/PENTA.UnitedNationsReport2019.pdf?1561471115	Media	United State...	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475909/original/COP_Datum_2018-2019_VF.pdf?1561471245	Support Services	Peru	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475910/original/COP_REKOM_2019.pdf?1561471648	Beverages	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475913/original/2018-Owens-Corning-Sustainability-Report.pdf?1561475967	Construction & Materials	United State...	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475914/original/COP_SEABIRD_2018_2019.pdf?1561480559	Financial Services	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475915/original/MTR_Sustainability_Report_2018_web_screenshot.pdf?1561492329	Travel & Leisure	Sweden	2019	Swedish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475917/original/GPA-RA18-EN.pdf?1561497142	General Retailers	Brazil	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475918/original/GPA-RA18-PT.pdf?1561497142	General Retailers	Brazil	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475921/original/Reporte_COP_Pacto_Mundial_2017_-_Pesquera_DIAMANTE.pdf?1561509733	Food Producers	Peru	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475922/original/Pesquera_Diamante_S.A._-_Anexos_COP_2017.pdf?1561509733	Food Producers	Peru	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475923/original/Reporte_COP_2018_-_Pesquera_Diamante_S.A..pdf?1561512799	Food Producers	Peru	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475924/original/Pesquera_Diamante_S.A._-__Anexos_COP_2018.pdf?1561512799	Food Producers	Peru	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475925/original/Reporte-GRI-SNP-2018.pdf?1561512799	Food Producers	Peru	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475926/original/3_COP_of_Ramada_Hotel___Suites_Ajman_2018.pdf?1561522429	Travel & Leisure	United Arab ...	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475930/original/2019_YKKO_UNGC_Communication_Report.pdf?1561533140	Food Producers	Myanmar	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475931/original/UN_Global_Compact_-_Communication_on_Progress_-_SDGs.pdf?1561533957	Beverages	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475932/original/2018_GRI_Table.pdf?1561533957	Beverages	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475933/original/2018_Corporate_Data_Tables.pdf?1561533957	Beverages	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475934/original/Progress_Overview_2018.pdf?1561533957	Beverages	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475938/original/RSE2018_06_2019_FR_planche.pdf?1561539345	Diversified	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475939/original/Lettre_engagement_Global_Compact_sign%C3%A9e_BC_-_2019.pdf?1561539345	Diversified	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475940/original/MEMORIA_RSC_2018.pdf?1561541795	Support Services	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475941/original/COMUNICACI%C3%93N_DE_PROGRESO-BLOQUE_DERECHOS_HUMANOS.pdf?1561541795	Support Services	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475942/original/CARTA_RENOVACI%C3%93N_COMPROMISO_PACTO_MUNDIAL.pdf?1561541795	Support Services	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475943/original/ESG_Report_2018.pdf?1561541913	Alternative Energy	United Kingdom	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475945/original/HOFOR-Aarsrapport-2018_.pdf?1561545020	Gas, Water & Multiutilities	Denmark	2019	Danish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475946/original/Bank_Audi's_CSR_Report_2018_-_Contribute.pdf?1561545396	Banks	Lebanon	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475947/original/Statement_of_Continued_Support-_2019.pdf?1561545396	Banks	Lebanon	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475950/original/COP2019_PLH.pdf?1561549369	Support Services	Denmark	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475951/original/INTAF_PROMECAN_Informe_Progreso_2018_Naciones_Unidas.pdf?1561549849	General Industrials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475952/original/TECMAN_Informe_Progreso_2018_Naciones_Unidas.pdf?1561550236	General Industrials	Spain	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475953/original/2018_Akbank_Sustainability_Report.pdf?1561550345	Financial Services	Turkey	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475954/original/NEODYN_Informe_Progreso_2018_Naciones_Unidas.pdf?1561550382	Construction & Materials	Spain	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475955/original/SINCROMEC%C3%81NICA_Informe_Progreso_2018_Naciones_Unidas.pdf?1561550497	Industrial Goods & Services	Spain	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475956/original/EVOLVENTIA_Informe_Progreso_2018_Naciones_Unidas.pdf?1561550647	General Industrials	Spain	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475957/original/COP2019_PLH_architects.pdf?1561551925	Support Services	Denmark	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475959/original/Informe_de_Progreso_2018.pdf?1561553105	Food Producers	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475961/original/COP2018-2019.pdf?1561557460	Support Services	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475967/original/info-sostenibilidad-2018-grupolhs.pdf?1561564585	Construction & Materials	Colombia	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475969/original/COP_TRENCH_ROSSI_2018.pdf?1561568658	Support Services	Brazil	2019	Portuguese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475970/original/Ecorys_UK_UNGC_Communication_on_Progress_2019_FINAL.pdf?1561568947	Diversified	United Kingdom	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475971/original/Pearson_2018_Sustainability_Report.pdf?1561569998	Media	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475972/original/2018_Content_Index.pdf?1561569998	Media	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475973/original/2018_Sustainability_Performance_Data.pdf?1561569998	Media	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475974/original/Reporte_Integrado_Acindar_2018.pdf?1561570627	Construction & Materials	Argentina	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475975/original/COP_NXO_2018-2019.pdf?1561571534	Software & Computer Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475977/original/Memoria_de_Sustentabilidad_DIRECTV_Ecuador_2018.pdf?1561577620	Media	Ecuador	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475980/original/InformeGIA_2018_ESPAN%CC%83OL_LowRes.pdf?1561592100	Construction & Materials	Mexico	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475982/original/Eletronorte_Relatorio_de__Sustentabilidade_2018.pdf?1561598110	Electricity	Brazil	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475983/original/Wienerberger_UN_GC_CoP_2018.pdf?1561619731	Construction & Materials	Austria	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475984/original/Wienerberger_Sustainability_Report_2018_E.pdf?1561619731	Construction & Materials	Austria	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475985/original/INFORME_PACTO_MUNDIAL_%28Intecsa-Inarsa_2018%29.pdf?1561620097	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475987/original/CSR_Report_2018.pdf?1561620533	General Industrials	Denmark	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475989/original/2019-06-19_F_Memoria_Anual.pdf?1561623772	Travel & Leisure	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475990/original/CONSTELLIUM_REPORT_2018.pdf?1561625015	Industrial Metals & Mining	France	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475991/original/Fireside_Communications_Ltd_CoP_2018-2019.pdf?1561625153	Technology Hardware & Equip...	Kenya	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475992/original/COP_2018_Alixio_Change_Management_%28YTAE%29.pdf?1561626339	Support Services	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475993/original/BMMI_COP_2019.pdf?1561627095	General Retailers	Bahrain	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475998/original/COP_2018_NIREUSGROUPOFCOMPANIES.pdf?1561641614	Food Producers	Greece	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/475999/original/Telenet_SustainabilityReport_2018_ENG_final.pdf?1561644053	Media	Belgium	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476002/original/COP_2019.pdf?1561646870	Financial Services	Sweden	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476003/original/Samf%C3%A9lagssk%C3%BDrsla_2019.pdf?1561647621	Financial Services	Iceland	2019	Icelandic	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476010/original/Arabesque_UNGC_COP_2019_FINAL.pdf?1561652465	Financial Services	United Kingdom	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476012/original/COMMUNICATION_SUR_LE_PROGRES_2019.pdf?1561654283	Software & Computer Services	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476022/original/2018_APG_Sustainability_Report_EN.pdf?1561707573	Household Goods & Home Cons...	Korea, Repub...	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476027/original/Ponticelli_Fr%C3%A8res_CSR_Report_2018_EN.pdf?1561711207	Construction & Materials	France	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/476028/original/Ponticelli_Fr%C3%A8res_Rapport_RSE_2018_FR.pdf?1561711207	Construction & Materials	France	2019	French	yes	yes
